Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,HIVE-12846,12929435,org.apache.orc.impl.TimestampTreeWriter.writeBatch handles adjusts nanos differently for isRepeated,omalley,mmccline,Critical,Resolved,Fixed,12/Jan/16 09:52,27/Apr/16 21:40,
Bug,HIVE-12837,12929253,Better memory estimation/allocation for hybrid grace hash join during hash table loading,wzheng,wzheng,Major,Closed,Fixed,11/Jan/16 18:45,21/Jun/16 15:52,
Bug,HIVE-12826,12928862,Vectorization: fix VectorUDAF* suspect isNull checks,gopalv,gopalv,Major,Closed,Fixed,09/Jan/16 13:29,29/Jul/16 22:11,
Bug,HIVE-12820,12928786,Remove the check if carriage return and new line are used for separator or escape character,aihuaxu,aihuaxu,Major,Closed,Fixed,08/Jan/16 23:48,02/Jun/16 10:17,
Bug,HIVE-12812,12928724,Enable mapred.input.dir.recursive by default to support union with aggregate function,afan,ctang,Major,Closed,Fixed,08/Jan/16 20:00,17/Nov/22 08:55,
Bug,HIVE-12809,12928544,Vectorization: fast-path for coalesce if input.noNulls = true,gopalv,gopalv,Major,Closed,Fixed,08/Jan/16 02:52,02/Jun/16 10:17,
Bug,HIVE-12800,12928380,HiveFilterSetOpTransposeRule might be executed over non deterministic filter predicates,jcamacho,jcamacho,Major,Closed,Fixed,07/Jan/16 18:00,27/Feb/24 22:23,
Bug,HIVE-12792,12928127,HIVE-12075 didn't update operation type for plugins,sershe,sershe,Blocker,Closed,Fixed,06/Jan/16 21:21,21/Jun/16 15:52,
Bug,HIVE-12762,12924921,Common join on parquet tables returns incorrect result when hive.optimize.index.filter set to true,aihuaxu,aihuaxu,Major,Closed,Fixed,30/Dec/15 16:53,28/Jan/17 20:10,
Bug,HIVE-12758,12924755,Parallel compilation: Operator::resetId() is not thread-safe,sershe,gopalv,Major,Closed,Fixed,29/Dec/15 23:04,02/Jun/16 10:17,
Bug,HIVE-12757,12924744,Fix TestCodahaleMetrics#testFileReporting,szehon,szehon,Major,Closed,Fixed,29/Dec/15 21:44,21/Jun/16 15:53,
Bug,HIVE-12752,12924451,Change the schema version to 2.1.0 ,sinchii,sinchii,Minor,Closed,Fixed,28/Dec/15 05:58,21/Jun/16 15:53,
Bug,HIVE-12743,12924140,RCFileInputFormat needs to be registered with kryo,prasanth_j,prasanth_j,Major,Closed,Fixed,24/Dec/15 03:57,16/Feb/16 23:50,
Bug,HIVE-12741,12924111,HS2 ShutdownHookManager holds extra of Driver instance in master/branch-2.0,thejas,thejas,Major,Closed,Fixed,24/Dec/15 00:55,11/Apr/16 17:15,
Bug,HIVE-12735,12923884,Constant folding for WHEN/CASE expression does not set return type correctly,prasanth_j,prasanth_j,Major,Closed,Fixed,23/Dec/15 00:23,14/Jan/22 14:45,
Bug,HIVE-12728,12923673,Apply DDL restrictions for ORC schema evolution,prasanth_j,prasanth_j,Critical,Closed,Fixed,22/Dec/15 06:51,02/Aug/16 21:23,
Bug,HIVE-12712,12923185,HiveInputFormat may fail to column names to read in some cases,prasanth_j,taksaito,Major,Closed,Fixed,19/Dec/15 00:32,16/Feb/16 23:50,
Bug,HIVE-12694,12922481,LLAP: Slider destroy semantics require force,gopalv,gopalv,Major,Closed,Fixed,16/Dec/15 20:11,16/Feb/16 23:51,
Bug,HIVE-12687,12922232,LLAP Workdirs need to default to YARN local,sershe,gopalv,Major,Closed,Fixed,16/Dec/15 02:42,08/Aug/16 08:19,
Bug,HIVE-12685,12922214,Remove redundant hive-site.xml under common/src/test/resources/,wzheng,wzheng,Major,Closed,Fixed,16/Dec/15 00:49,13/Oct/16 04:50,
Bug,HIVE-12684,12922194,NPE in stats annotation when all values in decimal column are NULLs,prasanth_j,prasanth_j,Major,Closed,Fixed,16/Dec/15 00:06,16/Feb/16 23:52,
Bug,HIVE-12662,12921388,StackOverflowError in HiveSortJoinReduceRule when limit=0,jcamacho,jcamacho,Major,Closed,Fixed,12/Dec/15 10:46,27/Feb/24 22:23,
Bug,HIVE-12656,12921235,Turn hive.compute.query.using.stats on by default,pxiong,pxiong,Major,Resolved,Fixed,11/Dec/15 19:18,21/Jul/17 17:45,
Bug,HIVE-12644,12920754,Support for offset in HiveSortMergeRule,jcamacho,jcamacho,Major,Closed,Fixed,10/Dec/15 12:31,27/Feb/24 22:24,
Bug,HIVE-12639,12920561,Handle exceptions during SARG creation,prasanth_j,prasanth_j,Major,Resolved,Duplicate,09/Dec/15 21:48,24/May/16 15:55,
Bug,HIVE-12635,12920534,Hive should return the latest hbase cell timestamp as the row timestamp value,aihuaxu,aihuaxu,Major,Closed,Fixed,09/Dec/15 20:20,21/Jun/16 15:52,
Bug,HIVE-12633,12920528,LLAP: package included serde jars,sershe,taksaito,Major,Closed,Fixed,09/Dec/15 19:48,02/Jun/16 10:17,
Bug,HIVE-12614,12920015,RESET command does not close spark session,stakiar,nemon,Minor,Resolved,Fixed,08/Dec/15 09:27,21/Jul/17 17:45,
Bug,HIVE-12609,12919861,Remove javaXML serialization,prasanth_j,prasanth_j,Major,Closed,Fixed,07/Dec/15 21:54,15/May/18 07:30,
Bug,HIVE-12584,12918134,Vectorized join with partition column of type char does not trim spaces ,prasanth_j,jvaria,Critical,Closed,Fixed,03/Dec/15 21:11,16/Feb/16 23:52,
Bug,HIVE-12478,12914781,Improve Hive/Calcite Transitive Predicate inference,jcamacho,jpullokkaran,Major,Closed,Fixed,20/Nov/15 08:38,27/Feb/24 22:23,
Bug,HIVE-12165,12904675,wrong result when hive.optimize.sampling.orderby=true with some aggregate functions,aihuaxu,ErwanMAS,Critical,Closed,Fixed,13/Oct/15 21:33,21/Jun/16 15:52,
Bug,HIVE-7239,12721479,Fix bug in HiveIndexedInputFormat implementation that causes incorrect query result when input backed by Sequence/RC files,yalovyyi,ksumit,Major,Closed,Fixed,16/Jun/14 18:47,26/Jul/17 03:30,
