Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,HIVE-20841,13195215,LLAP: Make dynamic ports configurable,prasanth_j,prasanth_j,Major,Closed,Fixed,30/Oct/18 20:12,17/Nov/22 08:55,
Bug,HIVE-20833,13194985,package.jdo needs to be updated to conform with HIVE-20221 changes,vgarg,vgarg,Major,Closed,Fixed,29/Oct/18 22:30,09/Aug/23 11:23,
Bug,HIVE-20817,13194459,Reading Timestamp datatype via HiveServer2 gives errors,maheshk114,maheshk114,Major,Closed,Fixed,26/Oct/18 16:29,17/Nov/22 08:54,
Bug,HIVE-20806,13194101,Add ASF license for files added in HIVE-20679,anishek,anishek,Trivial,Closed,Fixed,25/Oct/18 09:06,17/Nov/22 08:55,
Bug,HIVE-20805,13194050,Hive does not copy source data when importing as non-hive user ,maheshk114,maheshk114,Major,Closed,Fixed,25/Oct/18 05:08,17/Nov/22 08:55,
Bug,HIVE-20801,13194002,ACID: Allow DbTxnManager to ignore non-ACID table read locking,gopalv,gopalv,Major,Closed,Fixed,24/Oct/18 23:20,17/Nov/22 08:54,
Bug,HIVE-20762,13192279,NOTIFICATION_LOG cleanup interval is hardcoded as 60s and is too small.,sankarh,sankarh,Minor,Closed,Fixed,17/Oct/18 15:12,17/Nov/22 08:54,
Bug,HIVE-20761,13192276,Select for update on notification_sequence table has retry interval and retries count too small.,sankarh,sankarh,Minor,Closed,Fixed,17/Oct/18 15:02,17/Nov/22 08:54,
Bug,HIVE-20757,13192012,Autogather stats doesn't work when SDPO (sort dynamic partition optimization) is ON,,vgarg,Major,Resolved,Duplicate,16/Oct/18 18:38,03/Dec/18 22:01,
Bug,HIVE-20742,13191383,SparkSessionManagerImpl maintenance thread only cleans up session once,asinkovits,asinkovits,Major,Closed,Fixed,13/Oct/18 09:12,17/Nov/22 08:54,
Bug,HIVE-20719,13190502,SELECT statement fails after UPDATE with hive.optimize.sort.dynamic.partition optimization and vectorization on,ekoifman,vgarg,Major,Closed,Fixed,09/Oct/18 22:29,01/Dec/22 09:20,
Bug,HIVE-20682,13189174,Async query execution can potentially fail if shared sessionHive is closed by master thread.,sankarh,sankarh,Major,Closed,Fixed,03/Oct/18 14:03,17/Nov/22 08:55,
Bug,HIVE-20680,13189099,Bootstrap is missing partitions in replicated DB when retry after kill query.,maheshk114,maheshk114,Major,Closed,Fixed,03/Oct/18 08:35,24/Mar/23 08:30,
Bug,HIVE-20678,13189053,HiveHBaseTableOutputFormat should implement HiveOutputFormat to ensure compatibility,afan,afan,Major,Closed,Fixed,03/Oct/18 02:38,17/Nov/22 08:55,
Bug,HIVE-20676,13189027,HiveServer2: PrivilegeSynchronizer is not set to daemon status,vgumashta,vgumashta,Major,Closed,Fixed,02/Oct/18 23:52,17/Nov/22 08:55,
Bug,HIVE-20656,13188257,Sensible defaults: Map aggregation memory configs are too aggressive,prasanth_j,prasanth_j,Major,Closed,Fixed,28/Sep/18 22:54,17/Nov/22 08:55,
Bug,HIVE-20649,13188023,LLAP aware memory manager for Orc writers,prasanth_j,prasanth_j,Major,Closed,Fixed,27/Sep/18 20:21,17/Nov/22 08:55,
Bug,HIVE-20648,13188018,LLAP: Vector group by operator should use memory per executor,prasanth_j,prasanth_j,Major,Closed,Fixed,27/Sep/18 20:06,01/Dec/22 09:19,
Bug,HIVE-20636,13187482,Improve number of null values estimation after outer join,jcamacho,jcamacho,Major,Closed,Fixed,26/Sep/18 01:09,27/Feb/24 22:23,
Bug,HIVE-20632,13187343,Query with get_splits UDF fails if materialized view is created on queried table. ,sankarh,sankarh,Major,Closed,Fixed,25/Sep/18 16:10,27/Feb/24 22:24,
Bug,HIVE-20631,13187232,Hive returns 20011 error code for re-triable error,maheshk114,maheshk114,Major,Closed,Fixed,25/Sep/18 09:35,17/Nov/22 08:54,
Bug,HIVE-20629,13187173,Hive incremental replication fails with events missing error if database is kept idle for more than an hour,maheshk114,maheshk114,Major,Closed,Fixed,25/Sep/18 03:21,17/Nov/22 08:54,
Bug,HIVE-20627,13186951,Concurrent async queries intermittently fails with LockException and cause memory leak.,sankarh,sankarh,Major,Closed,Fixed,24/Sep/18 08:53,17/Nov/22 08:55,
Bug,HIVE-20621,13186773,GetOperationStatus called in resultset.next causing incremental slowness,prasanth_j,prasanth_j,Major,Closed,Fixed,22/Sep/18 00:42,17/Nov/22 08:54,
Bug,HIVE-20612,13186453,Create new join multi-key correlation flag for CBO,jcamacho,jcamacho,Major,Closed,Fixed,20/Sep/18 20:27,27/Feb/24 22:23,
Bug,HIVE-20610,13186405,TestDbNotificationListener should not use /tmp directory,bharos92,bharos92,Major,Closed,Fixed,20/Sep/18 16:54,17/Nov/22 08:55,
Bug,HIVE-20607,13186237,TxnHandler should use PreparedStatement to execute direct SQL queries.,sankarh,sankarh,Major,Closed,Fixed,20/Sep/18 05:08,17/Nov/22 08:55,
Bug,HIVE-20601,13186157,EnvironmentContext null in ALTER_PARTITION event in DbNotificationListener,bharos92,bharos92,Major,Closed,Fixed,19/Sep/18 20:27,17/Nov/22 08:55,
Bug,HIVE-20595,13186007,Add findbugs-exclude.xml to metastore-server,lpinter,lpinter,Blocker,Closed,Fixed,19/Sep/18 09:20,17/Nov/22 08:55,
Bug,HIVE-20583,13185631,Use canonical hostname only for kerberos auth in HiveConnection,prasanth_j,prasanth_j,Major,Closed,Fixed,17/Sep/18 20:31,17/Nov/22 08:54,
Bug,HIVE-20582,13185624,Make hflush in hive proto logging configurable,prasanth_j,prasanth_j,Major,Closed,Fixed,17/Sep/18 19:58,17/Nov/22 08:54,
Bug,HIVE-20577,13185587,Disable org.apache.hive.jdbc.miniHS2.TestHs2ConnectionMetricsHttp.testOpenConnectionMetrics,vgumashta,vgumashta,Major,Resolved,Fixed,17/Sep/18 17:36,17/Sep/18 17:49,
Bug,HIVE-20563,13185228,Vectorization: CASE WHEN expression fails when THEN/ELSE type and result type are different,mmccline,jcamacho,Major,Closed,Fixed,14/Sep/18 19:08,27/Feb/24 22:23,
Bug,HIVE-20561,13185186,Use the position of the Kafka Consumer to track progress instead of Consumer Records offsets,bslim,bslim,Major,Closed,Fixed,14/Sep/18 16:30,17/Nov/22 08:54,
Bug,HIVE-20544,13184659,TOpenSessionReq logs password and username,klcopp,klcopp,Major,Closed,Fixed,12/Sep/18 16:05,17/Nov/22 08:54,
Bug,HIVE-20542,13184545,Incremental REPL DUMP progress information log message is incorrect.,ashutosh.bapat,sankarh,Minor,Closed,Fixed,12/Sep/18 08:38,17/Nov/22 08:55,
Bug,HIVE-20541,13184534,REPL DUMP on external table with add partition event throws NoSuchElementException.,sankarh,sankarh,Major,Closed,Fixed,12/Sep/18 06:12,17/Nov/22 08:55,
Bug,HIVE-20511,13183431,REPL DUMP is leaking metastore connections,maheshk114,maheshk114,Major,Closed,Fixed,06/Sep/18 15:39,17/Nov/22 08:54,
Bug,HIVE-20505,13183129,upgrade org.openjdk.jmh:jmh-core to 1.21,lpinter,lpinter,Critical,Closed,Fixed,05/Sep/18 13:24,17/Nov/22 08:55,
Bug,HIVE-20472,13181486,mvn test failing for metastore-tool module,vihangk1,vihangk1,Trivial,Closed,Fixed,28/Aug/18 00:08,17/Nov/22 08:55,
Bug,HIVE-20470,13181450,Runtime of QueryInfo should be initialized,afan,afan,Minor,Closed,Won't Do,27/Aug/18 20:49,16/Nov/22 13:50,
Bug,HIVE-20451,13180770,Metastore client and server tarball issues,akolb,gates,Major,Closed,Fixed,23/Aug/18 16:53,17/Nov/22 08:55,
Bug,HIVE-20394,13179119,Optimized and cleaned up HBaseQTest runner,dkuzmenko,dkuzmenko,Major,Closed,Fixed,15/Aug/18 16:18,17/Nov/22 08:54,
Bug,HIVE-20385,13178910,Date: date + int fails to add days,bpusztahazi,gopalv,Minor,Closed,Fixed,14/Aug/18 17:45,17/Nov/22 08:55,
Bug,HIVE-20361,13178320,ReplDumpTaskTest is failing.,sankarh,sankarh,Minor,Closed,Fixed,10/Aug/18 16:42,27/Feb/24 22:23,
Bug,HIVE-20347,13177843,hive.optimize.sort.dynamic.partition should work with partitioned CTAS and MV,jcamacho,jcamacho,Major,Closed,Fixed,09/Aug/18 03:22,27/Feb/24 22:23,
Bug,HIVE-20281,13175882,SharedWorkOptimizer fails with 'operator cache contents and actual plan differ',jcamacho,ashutoshc,Critical,Closed,Fixed,31/Jul/18 16:16,27/Feb/24 22:23,
Bug,HIVE-20277,13175751,Vectorization: Case expressions that return BOOLEAN are not supported for FILTER,mmccline,gopalv,Major,Closed,Fixed,31/Jul/18 07:01,01/Dec/22 09:17,
Bug,HIVE-20274,13175698,HiveServer2 ObjectInspectorFactory leaks for Struct and List object inspectors,prasanth_j,gopalv,Major,Closed,Fixed,30/Jul/18 22:43,17/Nov/22 08:55,
Bug,HIVE-20258,13175266,Should Syncronize getInstance in ReplChangeManager,belugabehr,belugabehr,Minor,Closed,Fixed,27/Jul/18 20:08,17/Nov/22 08:54,
Bug,HIVE-20226,13173935,HMS getNextNotification will throw exception when request maxEvents exceed table's max_rows,afan,afan,Major,Closed,Fixed,23/Jul/18 21:58,17/Nov/22 08:54,
Bug,HIVE-20209,13173119,Metastore connection fails for first attempt in repl dump.,sankarh,sankarh,Major,Closed,Fixed,19/Jul/18 07:07,17/Nov/22 08:55,
Bug,HIVE-20192,13172602,HS2 with embedded metastore is leaking JDOPersistenceManager objects.,sankarh,sankarh,Major,Closed,Fixed,17/Jul/18 09:40,17/Nov/22 08:54,
Bug,HIVE-20179,13172378,Some Tez jar-s are not on classpath so HS2 keeps too long to start,pvary,pvary,Major,Closed,Fixed,16/Jul/18 11:42,10/Apr/23 04:06,
Bug,HIVE-20168,13172050,ReduceSinkOperator Logging Hidden,bharos92,belugabehr,Minor,Closed,Fixed,13/Jul/18 14:42,17/Nov/22 08:54,
Bug,HIVE-20165,13171924,Enable ZLIB for streaming ingest,prasanth_j,prasanth_j,Major,Closed,Fixed,13/Jul/18 06:56,17/Nov/22 08:55,
Bug,HIVE-20147,13171571,Hive streaming ingest is contented on synchronized logging,prasanth_j,prasanth_j,Major,Closed,Fixed,11/Jul/18 23:20,17/Nov/22 08:55,
Bug,HIVE-20129,13170995,Revert to position based schema evolution for orc tables,prasanth_j,prasanth_j,Major,Closed,Fixed,09/Jul/18 22:28,17/Nov/22 08:54,
Bug,HIVE-20126,13170985,OrcInputFormat does not pass conf to orc reader options,prasanth_j,asreekumar,Critical,Closed,Fixed,09/Jul/18 21:51,21/Oct/22 06:59,
Bug,HIVE-20116,13170615,TezTask is using parent logger,prasanth_j,prasanth_j,Major,Closed,Fixed,07/Jul/18 00:31,17/Nov/22 08:54,
Bug,HIVE-20103,13170420,WM: Only Aggregate DAG counters if at least one is used,gopalv,gopalv,Major,Closed,Fixed,06/Jul/18 07:02,17/Nov/22 08:54,
Bug,HIVE-20101,13170398,BloomKFilter: Avoid using the local byte[] arrays entirely,gopalv,gopalv,Major,Resolved,Fixed,06/Jul/18 00:46,31/Jul/18 21:14,
Bug,HIVE-20098,13170355,Statistics: NPE when getting Date column partition statistics,arhimondr,arhimondr,Major,Closed,Fixed,05/Jul/18 20:40,17/Nov/22 08:54,
Bug,HIVE-20074,13169867,Disable TestTriggersWorkloadManager as it is unstable again,prasanth_j,prasanth_j,Major,Closed,Fixed,03/Jul/18 16:50,27/Feb/24 22:23,
Bug,HIVE-20066,13169768,hive.load.data.owner is compared to full principal,dvoros,dvoros,Major,Closed,Fixed,03/Jul/18 10:57,17/Nov/22 08:55,
Bug,HIVE-20059,13169619,Hive streaming should try shade prefix unconditionally on exception,prasanth_j,prasanth_j,Major,Closed,Fixed,02/Jul/18 20:25,17/Nov/22 08:54,
Bug,HIVE-20038,13169293,Update queries on non-bucketed + partitioned tables throws NPE,prasanth_j,Kavan,Major,Closed,Fixed,29/Jun/18 23:46,25/Sep/24 11:22,
Bug,HIVE-20028,13168956,Metastore client cache config is used incorrectly,prasanth_j,prasanth_j,Major,Closed,Fixed,28/Jun/18 19:05,17/Nov/22 08:55,
Bug,HIVE-20016,13168674,Investigate TestJdbcWithMiniHS2.testParallelCompilation3 random failure,ychena,ychena,Major,Resolved,Fixed,27/Jun/18 17:16,05/May/24 05:07,
Bug,HIVE-20004,13168509,Wrong scale used by ConvertDecimal64ToDecimal results in incorrect results,prasanth_j,prasanth_j,Critical,Closed,Fixed,27/Jun/18 01:00,17/Nov/22 08:55,
Bug,HIVE-19980,13168116,GenericUDTFGetSplits fails when order by query returns 0 rows,prasanth_j,kbadani,Major,Closed,Fixed,25/Jun/18 18:18,21/Oct/22 07:00,
Bug,HIVE-19964,13167480,Apply resource plan fails if trigger expression has quotes,sershe,asreekumar,Major,Closed,Fixed,21/Jun/18 20:19,21/Oct/22 07:00,
Bug,HIVE-19956,13167341,Include yarn registry classes to jdbc standalone jar,prasanth_j,prasanth_j,Major,Closed,Fixed,21/Jun/18 08:19,21/Oct/22 07:00,
Bug,HIVE-19907,13166260,Driver.isValidTxnListState should rely on global txn list,jcamacho,ekoifman,Major,Resolved,Not A Problem,15/Jun/18 03:52,27/Feb/24 22:23,
Bug,HIVE-19903,13166235,Disable temporary insert-only transactional table,steveyeom2017,steveyeom2017,Major,Closed,Fixed,15/Jun/18 00:01,21/Oct/22 06:59,
Bug,HIVE-19887,13165950,One item in pom.xml still has 3.1.0 causing Metastore releated tables related test failures. ,steveyeom2017,steveyeom2017,Major,Closed,Duplicate,13/Jun/18 21:55,16/Nov/22 13:50,
Bug,HIVE-19886,13165943,Logs may be directed to 2 files if --hiveconf hive.log.file is used,jmarhuen,prasanth_j,Major,Closed,Fixed,13/Jun/18 21:28,17/Nov/22 08:54,
Bug,HIVE-19877,13165731,Remove setting hive.execution.engine as mr in HiveStreamingConnection,prasanth_j,prasanth_j,Major,Closed,Fixed,13/Jun/18 04:44,21/Oct/22 06:59,
Bug,HIVE-19876,13165715,Multiple fixes for Driver.isValidTxnListState,jcamacho,ekoifman,Major,Closed,Fixed,13/Jun/18 01:31,27/Feb/24 22:24,
Bug,HIVE-19875,13165701,increase LLAP IO queue size for perf,prasanth_j,prasanth_j,Major,Closed,Fixed,12/Jun/18 23:23,21/Oct/22 06:59,
Bug,HIVE-19873,13165629,Cleanup operation log on query cancellation after some delay,prasanth_j,prasanth_j,Major,Closed,Fixed,12/Jun/18 17:28,21/Oct/22 06:59,
Bug,HIVE-19864,13165454,Address TestTriggersWorkloadManager flakiness,prasanth_j,prasanth_j,Major,Closed,Fixed,11/Jun/18 23:48,21/Oct/22 07:00,
Bug,HIVE-19817,13164409,Hive streaming API + dynamic partitioning + json/regex writer does not work,prasanth_j,mattyb149,Critical,Closed,Fixed,06/Jun/18 09:34,21/Oct/22 06:59,
Bug,HIVE-19814,13164395,RPC Server port is always random for spark,bharos92,tiboun,Major,Closed,Fixed,06/Jun/18 08:01,17/Nov/22 08:55,
Bug,HIVE-19794,13164093,Disable removing order by from subquery in GenericUDTFGetSplits,prasanth_j,prasanth_j,Major,Closed,Fixed,05/Jun/18 06:50,31/Jul/18 01:33,
Bug,HIVE-19792,13164024,Upgrade orc to 1.5.2 and enable decimal_64 schema evolution tests,prasanth_j,prasanth_j,Major,Closed,Fixed,05/Jun/18 00:26,17/Nov/22 08:55,
Bug,HIVE-19773,13163576,CBO exception while running queries with tables that are not present in materialized views,jcamacho,asreekumar,Critical,Closed,Fixed,02/Jun/18 00:36,27/Feb/24 22:23,
Bug,HIVE-19772,13163564,Streaming ingest V2 API can generate invalid orc file if interrupted,prasanth_j,gopalv,Critical,Closed,Fixed,01/Jun/18 23:20,21/Oct/22 07:00,
Bug,HIVE-19726,13162486,ORC date PPD is broken,prasanth_j,prasanth_j,Major,Closed,Fixed,29/May/18 06:24,21/Oct/22 07:00,
Bug,HIVE-19701,13161901,getDelegationTokenFromMetaStore doesn't need to be synchronized,sankarh,thejas,Major,Closed,Fixed,24/May/18 21:39,17/Nov/22 08:54,
Bug,HIVE-19664,13161242,LLAP reader changes for decimal 64,prasanth_j,prasanth_j,Major,Resolved,Duplicate,22/May/18 22:45,22/May/18 22:58,
Bug,HIVE-18871,13142800,hive on tez execution error due to set hive.aux.jars.path to hdfs://,qunyan,qunyan,Major,Closed,Fixed,06/Mar/18 09:51,17/Nov/22 08:55,06/Mar/18 00:00
Bug,HIVE-18767,13140098,Some alterPartitions invocations throw 'NumberFormatException: null',massdosage@gmail.com,yumwang,Major,Closed,Fixed,22/Feb/18 03:17,17/Nov/22 08:55,
Bug,HIVE-18284,13125273,NPE when inserting data with 'distribute by' clause with dynpart sort optimization,srahman,tanakahda,Major,Closed,Fixed,15/Dec/17 16:36,17/Nov/22 13:14,
Bug,HIVE-15406,13026929,Consider vectorizing the new 'trunc' function,abstractdog,mmccline,Critical,Closed,Fixed,09/Dec/16 09:38,17/Nov/22 08:55,
Bug,HIVE-15190,13020386,Field names are not preserved in ORC files written with ACID,erwaman,erwaman,Critical,Closed,Fixed,13/Nov/16 22:20,21/Oct/22 07:01,
